Price,Close,High,Low,Open,Volume
Ticker,USMV,USMV,USMV,USMV,USMV
Date,,,,,
2/1/24,76.73954772949219,76.78852801815576,75.98517803413745,75.98517803413745,2489000
3/1/24,76.56320953,76.95508925,76.49463114344856,76.71995693661052,2638900
4/1/24,76.41625213623047,76.95508767313844,76.41625213623047,76.58279858418973,2250200
5/1/24,76.27909088134766,76.62198280539764,76.00477734210767,76.38685798240384,2170200
8/1/24,76.86691284179688,76.86691284179688,76.11255054837729,76.17132989021977,2465500
9/1/24,76.71994018554688,76.76892794266031,76.46522478,76.57299186317121,1803700
10/1/24,76.91589355,76.97467289113855,76.60239130280979,76.66117063926085,1682800
11/1/24,76.83751678466797,77.01386227002273,76.35746809239022,76.89629612162511,2771700
12/1/24,77.20979309082031,77.27837147,76.94527861813715,76.94527861813715,1862000
16/1/24,76.98446655273438,77.22939040345612,76.78852298746733,76.90608912662755,2531000
17/1/24,76.81792449951172,77.19020608297998,76.64157901797765,76.64157901797765,2383600
18/1/24,77.20000457763672,77.26858296027096,76.54360294444255,76.70035780445403,3291800
19/1/24,77.76822662353516,77.98376083090575,77.23919015303014,77.49391307760297,2303200
22/1/24,77.90538024902344,78.01314735,77.74863286103079,77.77802252912421,3163600
23/1/24,78.23847961425781,78.26786928,77.92497736771728,77.96416608284524,2233600
24/1/24,77.89559936523438,78.52260395,77.87600126749392,78.43442746134885,2391200
25/1/24,78.2972641,78.31686219521556,77.89559282,78.06213926737291,9986300
26/1/24,78.35604858398438,78.47360726,78.16010500128179,78.26787210314735,2579600
29/1/24,78.58137512207031,78.62056383899038,78.17970385,78.23848319212406,3831800
30/1/24,78.84588623046875,78.89486651400846,78.45400658973878,78.52258496628033,1865600
31/1/24,78.10133361816406,78.92427432587938,78.06214489763225,78.75772786948235,4320100
1/2/24,78.99283599853516,78.99283599853516,77.87598386046676,78.10131708720945,2887500
2/2/24,78.71853637695312,79.05163675250155,78.42463219504043,78.77732319,3117800
5/2/24,78.24828338623047,78.54218755571115,78.08172946825947,78.45401854721203,2852800
6/2/24,78.40502166748047,78.53238685315169,78.20908557727007,78.37563200139718,2640700
7/2/24,78.74791717529297,78.88507393962911,78.51279236135717,78.66954722030309,2028800
8/2/24,78.63035583496094,78.68913516782773,78.40502260150018,78.64014740745019,1351100
9/2/24,78.71853637695312,78.72833542536206,78.43442376896544,78.63036736472449,2343600
12/2/24,78.65974426269531,78.78710197339541,78.38543075,78.64994521587755,1358700
13/2/24,78.07193756103516,78.53239564651865,77.69964848367391,78.29726334255885,5512500
14/2/24,78.46380615234375,78.48340424734143,77.96416684715123,78.29725971727957,15329000
15/2/24,79.01243591308594,79.10060491178972,78.49319854432072,78.49319854432072,3241300
16/2/24,78.82629395,79.28675199651013,78.73812494375534,78.94386008853839,3033500
20/2/24,78.78710174560547,79.14959173,78.6891337,78.69893274794863,3305500
21/2/24,79.03202819824219,79.06141786509626,78.58136919935302,78.75771467496034,2496900
22/2/24,79.84517669677734,79.99213250461277,79.11040513208307,79.17898351247523,4244300
23/2/24,80.12929535,80.35462112702452,79.96274890902143,79.98233953012821,2344600
26/2/24,79.75701141357422,80.27624881423823,79.75701141357422,80.13909204706219,2382700
27/2/24,79.78640747070312,79.83538776319779,79.57087325517188,79.74721875201709,1919100
28/2/24,79.84517669677734,79.91375508,79.66883122227141,79.66883122227141,1602100
29/2/24,79.73741149902344,80.06071278905374,79.51208573286878,80.01172502711592,11251900
1/3/24,80.12929535,80.14888597022787,79.62964855433867,79.76680532553645,1925200
4/3/24,80.22725677490234,80.27624453534686,79.87456582825364,79.87456582825364,3099500
5/3/24,79.71781921386719,80.23705659183733,79.49248597793603,80.18806883092272,3016900
6/3/24,80.27625274658203,80.55056629437138,80.07051758574002,80.10969882872399,2062300
7/3/24,80.57015228271484,80.70730904872238,80.45259361,80.48198327934563,2807400
8/3/24,80.46237946,80.73670044253296,80.34482079277765,80.52116626144341,2382400
11/3/24,80.74649047851562,80.77588014365365,80.19786346,80.23705218,1431600
12/3/24,81.07959747314453,81.21675423808149,80.72690651345432,80.78568584857499,2053200
13/3/24,80.97183990478516,81.26574408945916,80.76610473316816,81.11879573436416,2151200
14/3/24,80.68772125,81.13838028,80.30564060883563,81.03061317946154,2479800
15/3/24,80.52117156982422,80.66811990799776,80.14888251449622,80.28603927978028,2519400
